,date,store,impressions,clicks,total cost,revenue_channel_1,revenue_channel_2,revenue_channel_3,revenue_channel_other
303,2019-09-16,Store A,422929,9840,4756.55,20374.22,2627.4400000000005,2135.75,1275.44
304,2019-10-03,Store A,384390,9363,4156.35,21440.050000000003,3149.0999999999995,1350.28,2264.52
305,2019-10-05,Store A,306747,7801,3544.82,16073.74,2103.05,544.98,1058.6799999999998
306,2022-05-13,Store D,23870,1066,1126.74,5717.59,1903.48,653.89,4204.06
307,2020-10-22,Store C,77347,1554,1349.6299999999999,3505.25,1810.5500000000002,420.0,779.85
308,2022-01-12,Store B,43812,3967,4578.39,8611.26,761.5,654.7,958.4000000000001
309,2022-02-14,Store D,22589,1140,1195.9299999999998,5172.79,913.7,619.94,7904.030000000001
310,2022-02-15,Store B,40743,3243,3550.11,5042.1,1627.52,1149.1499999999999,707.75
311,2021-09-23,Store A,206875,7295,4086.76,20328.38,1622.67,869.94,1540.27
312,2021-10-16,Store C,65412,877,925.74,2987.02,949.7,599.9,434.95
313,2022-07-07,Store B,43524,3394,3900.49,4317.79,1139.19,527.8,1372.7
314,2022-08-07,Store A,235449,5765,3213.28,8868.09,4465.71,420.0,1199.6000000000001
315,2022-08-18,Store B,44874,2737,3183.74,5249.44,1583.65,593.8000000000001,634.6500000000001
316,2019-11-02,Store C,60729,1198,989.52,2089.4,943.58,452.95000000000005,420.0
317,2019-03-23,Store A,319723,8573,3411.59,12200.22,2146.98,662.23,2716.44
318,2019-04-03,Store C,91643,1844,1375.81,3507.16,1400.3300000000002,459.95,1035.12
319,2020-05-05,Store B,270401,10514,6502.26,11481.33,1794.24,593.8000000000001,1699.34
320,2020-09-22,Store D,45754,1877,1402.1299999999999,420.0,2416.95,420.0,420.0
321,2019-09-19,Store A,412929,9727,4804.68,21329.73,6068.360000000001,2955.8199999999997,1887.51
322,2019-10-04,Store C,64020,1177,1048.23,2601.64,2159.69,494.95,420.0
323,2020-04-25,Store D,427103,5244,2411.92,420.0,420.0,420.0,451.24
324,2021-01-19,Store A,479038,12437,5323.91,23736.310000000005,12932.2,2212.31,4415.969999999999
325,2019-02-22,Store D,151780,2486,1479.87,420.0,542.95,512.95,559.9499999999999
326,2019-07-06,Store C,55149,1208,951.8399999999999,2198.31,492.89,475.94,703.8
327,2019-07-09,Store C,68218,1741,1303.98,5603.22,1536.65,539.9,1262.49
328,2019-03-08,Store A,296116,8045,3592.0699999999997,16351.83,8664.65,692.43,1544.08
329,2021-07-12,Store D,44564,1952,1882.32,2881.96,444.95,847.59,4123.25
330,2021-07-15,Store B,46473,4621,4840.48,7296.99,1639.28,746.55,1153.3
331,2020-06-24,Store D,141680,3537,2167.15,420.0,420.0,420.0,420.0
332,2020-09-07,Store D,75957,2336,1640.13,420.0,981.64,420.0,420.0
333,2021-02-22,Store A,445438,11653,5416.32,43737.32,18965.77,970.78,3429.2700000000004
334,2021-09-05,Store C,41816,863,916.04,1571.14,498.84999999999997,581.85,469.90000000000003
335,2021-10-24,Store B,44340,3534,4475.08,7860.11,760.69,1057.3999999999999,1125.3
336,2021-11-01,Store B,45573,3753,4467.45,8271.93,1375.1,781.6499999999999,846.55
337,2021-11-16,Store B,43880,3834,4326.889999999999,7942.88,1001.44,865.6,702.65
338,2022-09-05,Store B,35936,3235,3190.08,4812.89,676.5999999999999,598.8000000000001,932.45
339,2022-03-17,Store D,27169,1845,2349.3,3654.24,5880.699999999999,816.79,6439.27
340,2019-11-19,Store D,84845,2195,1399.58,420.0,807.52,420.0,420.0
341,2022-08-14,Store D,29740,928,1185.6,1171.7,542.8499999999999,1586.96,6198.13
342,2021-08-14,Store A,232685,7219,3806.82,23369.6,4025.79,610.75,1641.27
343,2019-10-23,Store A,355156,9167,4248.25,21695.74,4778.98,2505.87,3389.12
344,2020-12-09,Store C,89078,1716,1551.98,3410.99,1096.45,489.95,2142.6
345,2021-12-23,Store C,59353,856,1053.07,1913.15,913.69,420.0,779.85
346,2021-12-12,Store A,162290,5988,3621.65,18795.63,1254.75,1539.72,1102.69
347,2022-06-29,Store A,211400,5542,3319.75,9262.33,2931.44,494.99,5618.85
348,2022-08-29,Store D,35669,1479,2509.64,6464.57,420.0,1449.62,4677.05
349,2022-09-01,Store B,35373,2994,3644.2799999999997,4948.02,1094.04,545.8,659.7
350,2020-08-22,Store C,156919,2024,1403.5900000000001,4294.030000000001,1218.01,875.5500000000001,459.95
351,2020-11-16,Store C,71242,1622,1394.65,4442.25,835.69,420.0,1521.74
352,2020-01-17,Store B,105021,4355,3073.25,4613.16,1010.3,813.6,822.3900000000001
353,2019-04-18,Store A,341963,9084,3894.12,14025.329999999998,4667.34,1970.1,2497.72
354,2021-01-23,Store D,32680,1971,1836.65,1140.73,559.97,420.0,1294.56
355,2019-07-28,Store C,82912,1220,885.92,1522.85,624.1899999999999,420.0,514.9
356,2022-04-10,Store C,43231,897,1187.41,1748.3899999999999,751.75,552.9,420.0
357,2022-04-22,Store A,250251,6264,3353.58,14360.72,2355.04,974.93,841.5899999999999
358,2022-04-29,Store C,107995,1179,1427.22,4090.6100000000006,691.8399999999999,509.95000000000005,537.8
359,2021-03-08,Store C,69145,1894,1731.25,5021.46,1468.2400000000002,633.8000000000001,1139.75
360,2021-01-12,Store D,32897,1888,1606.5699999999997,3011.96,2172.03,474.95,1867.89
361,2020-05-07,Store D,248532,4724,2352.06,420.0,867.79,420.0,420.0
362,2020-04-24,Store D,440129,5221,2351.69,525.9000000000001,438.94,420.0,420.0
363,2019-06-22,Store D,85195,2247,1493.33,1331.25,420.0,420.0,439.95
364,2019-03-03,Store B,119456,6056,4743.54,7583.73,973.05,908.23,1372.8999999999999
365,2021-04-24,Store B,53779,4769,5062.83,8304.970000000001,775.49,1035.3999999999999,825.53
366,2021-04-20,Store C,87366,1722,1539.5499999999997,4701.45,1656.5,420.0,884.9
367,2021-07-09,Store D,40186,1740,1549.08,4124.78,479.99,673.89,1892.58
368,2021-07-25,Store B,45793,4351,5316.2,7881.39,1058.6499999999999,1066.25,990.5
369,2020-02-18,Store D,160639,3122,2221.9700000000003,420.0,571.85,420.0,420.0
370,2020-07-07,Store C,151390,3333,1773.51,5993.140000000001,1806.35,443.95000000000005,1044.8999999999999
371,2021-06-09,Store D,48239,2085,1937.17,7083.59,508.96999999999997,757.0799999999999,6963.59
372,2021-05-12,Store C,73201,1578,1467.11,5111.34,2117.2,584.9,1449.9
373,2021-05-16,Store C,33887,1033,1049.77,3457.0699999999997,743.39,569.9,1424.65
374,2021-02-19,Store C,89522,1579,1335.66,5394.07,1137.3400000000001,420.0,1243.49
375,2021-02-23,Store C,103583,1809,1526.65,2896.59,4069.64,507.76,1518.25
376,2021-03-01,Store A,487432,12974,5947.17,33810.61,22486.9,844.88,1377.55
377,2021-09-21,Store C,70525,1378,1410.25,5343.91,2025.49,420.0,579.9499999999999
378,2021-10-06,Store B,50268,3620,4412.35,7270.460000000001,1079.44,681.75,732.27
379,2021-11-10,Store D,19686,1102,1208.05,4010.25,420.0,557.9,3962.9
380,2021-10-28,Store A,229043,7135,3977.92,30066.729999999996,5953.51,1744.76,3652.62
381,2021-11-16,Store D,24682,1240,1402.96,2126.02,420.0,615.99,3877.9
382,2022-06-01,Store D,36781,1342,1266.55,2384.42,502.96,839.85,8783.41
383,2019-06-18,Store A,366042,10531,4476.58,20314.58,3342.6,1658.4,2901.74
384,2020-07-24,Store A,690558,14326,5894.13,36855.7,3204.08,754.85,3695.36
385,2022-02-13,Store C,43248,953,1002.0,1357.0,589.85,420.0,1656.77
386,2022-09-11,Store C,27387,554,788.27,909.75,533.74,420.0,474.95
387,2022-01-22,Store A,289041,6883,3427.83,21549.74,6528.540000000001,1056.52,1366.67
388,2021-07-01,Store A,230129,8655,4808.95,12683.25,8978.21,1807.77,1620.63
389,2022-07-11,Store C,39630,859,1076.23,2387.08,1504.5,500.79999999999995,420.0
390,2019-10-20,Store B,85266,4471,3147.1,5288.630000000001,673.49,766.7,828.22
391,2019-04-10,Store C,73718,1574,1294.4299999999998,2980.3,2540.39,539.95,831.8000000000001
392,2020-02-24,Store A,423711,9991,4008.0299999999997,19188.4,12815.01,1745.76,1385.71
393,2019-07-11,Store D,258161,4349,2029.63,420.0,1688.4300000000003,710.97,420.0
394,2019-07-21,Store A,402619,10076,3874.89,14545.560000000001,1440.38,559.9499999999999,4009.81
395,2020-09-10,Store A,645616,14432,6394.84,40141.07,10427.64,1154.75,3885.37
396,2020-09-25,Store A,449358,10424,4678.32,29934.880000000005,9027.08,2561.56,1875.66
397,2022-04-01,Store D,23907,1671,2125.06,10917.31,9687.81,442.45,4314.16
398,2019-01-18,Store A,392907,7583,3323.53,16795.920000000002,9189.63,1372.4299999999998,2761.74
399,2019-01-14,Store C,132610,1921,1325.8899999999999,3529.35,2020.18,420.0,2511.42
400,2020-06-04,Store A,579965,15334,5751.7,46719.51999999999,18235.19,1472.69,5735.38
401,2021-08-06,Store B,46330,3812,4293.469999999999,7172.34,1919.25,719.6000000000001,993.4000000000001
402,2021-08-06,Store C,63286,1217,1170.6399999999999,3380.1400000000003,748.63,420.0,713.9
403,2020-01-14,Store A,398236,8798,3756.08,18625.61,5628.84,683.75,420.0
404,2021-05-19,Store B,48172,4404,4520.47,10213.44,1273.15,1182.25,691.7
405,2019-08-20,Store C,87735,1519,1189.47,3235.68,1418.0700000000002,499.95,1154.8999999999999
406,2020-04-28,Store B,306767,10326,6423.3,13765.63,2001.19,699.67,1495.88
407,2020-09-28,Store B,85461,6419,5164.15,8158.64,1356.97,945.55,1324.04
408,2022-09-04,Store B,31079,2744,2795.3200000000006,3754.83,750.5799999999999,446.95,892.4
409,2022-03-12,Store B,40183,3428,4038.7,5988.12,1066.54,950.3999999999999,966.45
410,2022-01-23,Store D,18577,996,965.8500000000001,3022.58,420.0,420.0,1451.21
411,2021-02-15,Store B,63382,5321,5559.58,10045.09,1465.9300000000003,1026.3500000000001,1319.24
412,2021-04-05,Store A,335429,11561,6070.42,34593.2,15618.96,954.75,3119.2799999999997
413,2021-04-16,Store A,306684,10654,5653.34,32188.64,12474.69,1560.08,3733.42
414,2020-07-16,Store A,599129,13873,5778.49,26751.32,12171.38,789.8399999999999,2933.0299999999997
415,2020-10-14,Store B,75703,5583,4735.83,8002.619999999999,744.49,1276.97,976.15
416,2019-12-19,Store D,79038,2030,1445.88,420.0,420.0,420.0,420.0
417,2021-09-02,Store C,57315,1157,1245.45,2568.93,1634.42,467.9,614.8000000000001
418,2021-09-14,Store D,28622,1448,1366.02,4843.08,937.95,1366.9900000000002,4132.57
419,2021-11-12,Store C,44364,1013,1048.6499999999999,2172.13,1780.3199999999997,1809.85,629.85
420,2021-08-02,Store B,66883,5011,5779.26,10195.16,1519.0,1334.1,580.85
421,2021-06-16,Store D,40122,1827,1653.69,6115.640000000001,6222.88,1697.6,6009.98
422,2020-11-25,Store D,21770,1563,1417.1100000000001,624.89,606.5699999999999,420.0,461.95
423,2020-12-16,Store C,67055,1563,1395.95,3345.21,2387.45,443.95000000000005,1863.55
424,2020-12-17,Store B,60567,4765,4217.14,7114.34,1126.3500000000001,846.5,681.5999999999999
425,2022-06-07,Store A,218148,6523,4098.01,23870.89,4827.18,420.0,1081.69
426,2020-07-27,Store B,162776,8374,6306.02,10525.39,1410.17,1010.45,1499.3900000000003
427,2020-01-06,Store B,118856,5157,3389.44,5939.28,1747.67,881.4499999999999,1089.2
428,2022-02-14,Store A,300997,7820,4145.54,18509.71,10358.34,3679.8,1007.73
429,2022-09-01,Store A,206686,6057,4097.55,10229.87,4404.43,420.0,1242.4299999999998
430,2021-06-19,Store B,47329,4187,4531.28,8259.77,1056.34,852.6,892.55
431,2019-09-23,Store C,71265,1438,1086.1699999999998,2781.75,3270.98,513.9,801.85
432,2019-09-23,Store B,95767,5110,3913.77,6346.63,1132.02,718.5500000000001,1079.8999999999999
433,2022-03-28,Store D,27218,1874,2245.24,3033.71,3265.42,589.9,3524.12
434,2022-02-28,Store C,83912,1497,1520.66,3396.92,1847.54,420.0,599.9499999999999
435,2022-05-18,Store A,229119,6188,3445.05,7792.960000000001,3669.44,420.0,1258.66
436,2021-03-06,Store A,380141,11461,5051.85,28458.13,8268.630000000001,1436.35,4122.780000000001
437,2020-05-03,Store D,347354,5271,2450.8199999999997,420.0,420.0,420.0,420.0
438,2020-09-11,Store D,62839,1971,1517.6,420.0,464.95,420.0,420.0
439,2019-09-12,Store B,82200,4624,3172.2699999999995,4291.69,1303.44,673.68,2404.09
440,2019-09-02,Store D,235449,3144,1936.72,429.95,420.0,420.0,420.0
441,2020-07-16,Store B,129266,7300,5350.4,10968.600000000002,914.5799999999999,1047.35,1104.4
442,2020-07-17,Store D,79542,2724,1912.81,420.0,420.0,420.0,420.0
443,2019-02-11,Store D,195307,3100,1903.25,544.95,479.97,420.0,420.0
444,2019-02-21,Store A,343576,9196,3871.34,14849.5,11532.06,1002.4,4619.23
445,2019-04-11,Store B,101351,5449,3758.29,6617.94,1477.99,1136.05,946.35
446,2019-01-11,Store B,110741,5988,4213.9800000000005,6018.360000000001,1986.4699999999998,1062.29,1965.65
447,2019-06-02,Store A,366854,10523,4082.45,14530.22,3442.57,1240.19,2070.78
448,2019-05-10,Store C,51579,1216,1063.44,3318.55,608.64,553.85,6591.09
449,2019-05-11,Store B,92505,5687,3525.95,4182.320000000001,827.52,962.6800000000001,808.6400000000001
450,2019-06-10,Store A,403023,11748,5010.93,22362.799999999996,8148.8,1703.42,2837.63
451,2021-12-02,Store D,19599,1017,1250.8,3436.8,420.0,420.0,2666.05
452,2021-12-24,Store B,23091,2062,2551.0,4282.36,651.73,764.75,503.9
453,2021-08-19,Store D,33220,1504,1418.61,7408.810000000001,2034.5,949.4,6250.389999999999
454,2020-02-17,Store A,425748,10455,4295.0,15168.36,19812.24,717.74,555.84
455,2020-04-13,Store A,802830,16332,6275.66,26110.0,8697.99,1619.89,4507.92
456,2020-04-14,Store D,439819,5262,2353.23,1041.6499999999999,569.94,420.0,420.0
457,2019-07-29,Store D,168459,2955,2047.8199999999997,420.0,420.0,420.0,420.0
458,2021-07-23,Store A,250383,8052,4477.35,25678.71,5480.34,719.8399999999999,2619.49
459,2021-03-17,Store C,81494,1857,1745.44,7144.99,2228.44,1391.98,1245.63
460,2021-03-17,Store D,39132,2554,2404.59,3235.5200000000004,5917.77,1826.8599999999997,9982.69
461,2019-05-25,Store C,45691,1231,896.01,1715.9899999999998,768.1399999999999,420.0,802.8
462,2019-09-26,Store A,356325,8396,4234.24,17843.48,14817.84,606.7,4378.08
463,2020-06-16,Store B,161080,8662,6049.59,11316.98,1305.96,897.6,951.29
464,2021-07-04,Store A,194658,7091,3750.84,15746.56,6113.31,1725.73,1354.54
465,2021-07-19,Store C,93607,1552,1411.3400000000001,3627.7300000000005,1336.6,420.0,1134.6200000000001
466,2022-05-22,Store A,241004,6062,3175.76,10129.35,1024.79,593.84,776.85
467,2022-07-22,Store C,36469,947,1192.8799999999999,1836.82,927.33,420.0,970.7
468,2020-11-12,Store C,69322,1587,1327.88,3858.96,1544.14,635.85,553.19
469,2021-09-13,Store C,67787,1331,1375.4500000000003,2990.41,1428.3899999999999,617.6899999999999,642.8
470,2021-09-06,Store B,75829,5234,5679.75,11834.99,1143.2,1172.25,766.6499999999999
471,2021-10-05,Store C,75986,1412,1334.1100000000001,3606.7700000000004,1374.9299999999998,630.9000000000001,626.79
472,2021-10-17,Store A,250893,7235,3770.92,15952.8,1904.41,1219.6799999999998,1203.8300000000002
473,2021-11-15,Store C,50654,1131,1101.1499999999999,3421.7,988.55,420.0,1238.75
474,2022-07-02,Store C,32939,634,850.45,1604.6,554.84,420.0,420.0
475,2020-10-03,Store B,68087,5303,4076.95,8001.09,1062.45,1052.45,780.5
476,2020-12-31,Store A,443462,11450,4924.21,30440.119999999995,13462.23,4182.75,2485.85
477,2019-12-10,Store A,296625,8802,4523.22,17950.71,4211.1,785.7900000000001,3744.4700000000003
478,2019-03-26,Store C,123369,2029,1446.54,3608.38,1685.35,420.0,574.9
479,2020-04-06,Store D,412830,4635,2713.34,565.85,484.7,420.0,420.0
480,2019-01-30,Store D,192890,2618,1574.96,531.9,420.0,420.0,465.95
481,2019-02-06,Store B,96946,5410,4295.73,6999.08,1139.3300000000002,1396.8700000000001,999.43
482,2019-04-25,Store C,69073,1376,1138.58,3202.66,867.65,550.85,420.0
483,2020-03-10,Store A,406234,10777,4847.63,25373.65,10820.120000000003,1172.38,10250.380000000001
484,2019-05-15,Store D,137182,2687,1799.12,420.0,761.8000000000001,420.0,420.0
485,2019-06-14,Store D,115702,2540,1838.44,603.8000000000001,420.0,420.0,420.0
486,2020-09-17,Store C,163216,2062,1768.66,4895.18,1347.79,444.95,778.74
487,2019-09-30,Store B,91536,4774,3636.26,5785.550000000001,1638.9,963.3500000000001,1153.74
488,2019-09-26,Store C,67115,1306,1145.3600000000001,2585.58,1437.2800000000002,420.0,420.0
489,2022-04-26,Store A,290258,7362,4033.96,18851.63,6580.26,619.8000000000001,3559.03
490,2021-01-05,Store D,36031,2136,1749.28,6940.860000000001,3411.3099999999995,509.95000000000005,1978.56
491,2021-05-27,Store C,77187,1378,1326.68,2085.84,779.0999999999999,538.9,1054.8
492,2021-01-12,Store C,110754,2207,1648.61,6495.23,2468.74,420.0,1206.45
493,2020-05-06,Store D,299380,5137,2470.45,1633.5899999999997,832.8,420.0,420.0
494,2020-06-19,Store A,633977,15355,6176.47,28634.44,18600.49,1850.24,8364.68
495,2020-06-23,Store A,691764,16762,6856.220000000001,51349.91,25298.24,1772.56,2129.71
496,2020-04-21,Store D,528796,6480,2729.0700000000006,497.9,429.95,420.0,420.0
497,2020-06-15,Store C,159256,2970,1910.8899999999999,4557.25,3442.74,568.8000000000001,1577.83
498,2019-05-03,Store A,319902,9484,4079.7699999999995,20332.34,5522.28,1577.31,2383.34
499,2021-08-21,Store C,53961,1012,1039.1299999999999,2297.86,853.7,477.95000000000005,420.0
500,2021-04-23,Store C,80318,1668,1512.11,3340.95,1599.4900000000002,515.9000000000001,1055.8500000000001
501,2021-04-23,Store B,51831,4671,4765.22,7822.14,1341.2,914.55,995.6
502,2020-12-01,Store C,113332,1746,1586.58,4748.71,1118.55,589.85,1170.8
503,2022-03-05,Store B,39065,3338,3993.99,7614.939999999999,655.8,1285.25,808.75
504,2022-09-05,Store C,28055,697,897.03,1201.5,625.75,420.0,514.9
505,2022-01-15,Store B,39238,3858,4912.18,8097.380000000001,880.49,1158.15,748.8
506,2021-04-01,Store A,360953,11518,5831.74,28987.69,8039.48,4357.6900000000005,1600.0299999999997
507,2021-04-01,Store B,53703,4966,5053.12,8215.800000000001,792.74,816.6499999999999,718.65
508,2019-11-15,Store D,86527,2096,1456.91,420.0,4040.1499999999996,420.0,420.0
509,2021-09-25,Store D,22136,991,1124.48,2328.5899999999997,474.95,1032.81,1075.6399999999999
510,2021-09-17,Store B,53609,4272,4359.63,9025.77,988.08,932.55,637.6999999999999
511,2021-10-13,Store C,68273,1194,1235.78,5766.189999999999,2019.9,420.0,906.55
512,2021-11-19,Store C,38924,1103,1160.06,1969.58,1086.3500000000001,420.0,764.85
513,2021-02-11,Store C,119785,1813,1471.25,3533.56,1074.6399999999999,420.0,979.75
514,2020-03-29,Store B,228086,6910,5526.96,11884.57,725.53,1126.25,1099.35
515,2020-08-11,Store B,128617,8215,5782.55,9821.89,1060.13,698.65,716.5899999999999
516,2021-07-15,Store C,99331,1533,1485.37,2626.1900000000005,1804.8399999999997,420.0,2237.43
517,2022-05-22,Store C,33462,693,939.67,1535.13,420.0,420.0,509.95000000000005
518,2020-11-17,Store D,29214,1633,1342.5,489.95,2788.95,420.0,420.0
519,2022-01-11,Store A,279850,7746,4219.55,17320.56,12012.5,1680.88,1284.25
520,2022-01-11,Store B,39314,3861,4696.48,7833.03,993.49,685.75,997.45
521,2022-07-18,Store C,39890,938,1142.02,4239.719999999999,1421.35,420.0,674.9000000000001
522,2022-08-07,Store D,29146,1082,1183.51,3208.38,454.24,1477.3,1127.1399999999999
523,2022-07-26,Store D,37466,1120,1171.77,8230.08,719.94,1833.35,3345.86
524,2022-08-28,Store B,43112,3552,4752.07,5552.39,526.85,734.55,544.75
525,2019-10-27,Store B,88445,4386,3303.39,4427.62,1187.8600000000001,777.59,1318.99
526,2019-03-29,Store A,293650,8804,3719.13,19349.95,9845.29,1849.54,2325.4500000000003
527,2019-01-09,Store C,125421,1916,1294.76,2562.0600000000004,980.45,564.91,782.55
528,2020-07-28,Store C,144232,2517,1780.9,8563.56,2057.24,420.0,1094.7
529,2021-11-28,Store B,37244,3336,4307.7,9130.86,1070.55,1019.5,718.65
530,2021-06-13,Store C,47739,918,940.3499999999999,2095.46,1578.7,420.0,420.0
531,2019-05-23,Store C,56629,1551,1147.1799999999998,2642.68,1191.6499999999999,420.0,569.9499999999999
532,2019-07-31,Store D,147854,2529,1682.5700000000002,420.0,420.0,420.0,420.0
533,2019-09-28,Store B,78228,4160,2983.28,4399.59,959.5,824.5,1165.3400000000001
534,2022-04-21,Store D,27164,1474,1666.91,6121.94,2903.65,514.91,2110.15
535,2021-01-13,Store A,446735,11597,5022.78,27552.84,6989.51,1600.47,3931.7700000000004
536,2021-02-22,Store D,27119,2024,1842.41,1114.91,1934.9700000000003,504.95000000000005,3492.21
537,2019-08-11,Store B,89391,4553,3468.77,6140.640000000001,653.79,1056.44,868.6
538,2019-08-30,Store B,86083,4703,3348.21,3787.04,1048.28,765.5799999999999,919.43
539,2020-11-04,Store D,23554,1337,1131.74,434.95,558.48,420.0,420.0
540,2019-11-13,Store C,66572,1380,1136.3,3237.99,6447.799999999999,434.95,521.9
541,2020-05-26,Store C,191647,3130,1765.0700000000002,7430.969999999999,1895.06,420.0,969.95
542,2019-01-24,Store C,115991,1826,1273.27,3493.1,1246.3899999999999,484.90000000000003,1576.7000000000003
543,2021-12-22,Store B,33045,2805,3584.4,5702.200000000001,903.45,954.6500000000001,683.74
544,2020-03-28,Store D,234296,3488,2277.04,484.90000000000003,491.96,420.0,420.0
545,2021-05-02,Store A,317125,10844,5227.77,34527.27,4625.27,992.28,2228.65
546,2021-10-15,Store C,73804,1125,1114.29,2595.3,1758.44,420.0,559.9
547,2021-10-15,Store A,236173,6803,3712.5599999999995,20413.99,5579.300000000001,606.55,3643.47
548,2021-10-22,Store C,55666,1108,1102.83,3260.8,940.65,420.0,1096.6499999999999
